wavelength,flux
5196.358,179600000000000.0
5196.3633,179600000000000.0
5196.368,179600000000000.0
5196.3735,179600000000000.0
5196.3784,179600000000000.0
5196.3833,179600000000000.0
5196.3887,179600000000000.0
5196.3936,179600000000000.0
5196.399,179600000000000.0
5196.404,179600000000000.0
5196.409,179600000000000.0
5196.414,179600000000000.0
5196.4194,179600000000000.0
5196.4243,179600000000000.0
5196.429,179600000000000.0
5196.4346,179600000000000.0
5196.4395,179600000000000.0
5196.445,179600000000000.0
5196.4497,179600000000000.0
5196.455,179600000000000.0
5196.46,179600000000000.0
5196.4653,179600000000000.0
5196.47,179600000000000.0
5196.475,179600000000000.0
5196.4805,179600000000000.0
5196.4854,179600000000000.0
5196.4907,179600000000000.0
5196.4956,179600000000000.0
5196.501,179600000000000.0
5196.506,179600000000000.0
5196.511,179600000000000.0
5196.516,179600000000000.0
5196.521,179600000000000.0
5196.5264,179600000000000.0
5196.5312,179600000000000.0
5196.5366,179600000000000.0
5196.5415,179600000000000.0
5196.547,179600000000000.0
5196.552,179600000000000.0
5196.557,179600000000000.0
5196.562,179600000000000.0
5196.567,179600000000000.0
5196.5723,179600000000000.0
5196.577,179600000000000.0
5196.5825,179600000000000.0
5196.5874,179600000000000.0
5196.593,179600000000000.0
5196.5977,179600000000000.0
5196.603,179600000000000.0
5196.608,179600000000000.0
5196.613,179600000000000.0
5196.618,179600000000000.0
5196.623,179600000000000.0
5196.6284,179600000000000.0
5196.6333,179600000000000.0
5196.6387,179600000000000.0
5196.6436,179600000000000.0
5196.649,179600000000000.0
5196.654,179600000000000.0
5196.6587,179600000000000.0
5196.664,179600000000000.0
5196.669,179600000000000.0
5196.6743,179600000000000.0
5196.679,179600000000000.0
5196.6846,179600000000000.0
5196.6895,179600000000000.0
5196.695,179600000000000.0
5196.6997,179600000000000.0
5196.7046,179600000000000.0
5196.71,179600000000000.0
5196.715,179600000000000.0
5196.72,179600000000000.0
5196.725,179600000000000.0
5196.7305,179600000000000.0
5196.7354,179600000000000.0
5196.7407,179600000000000.0
5196.7456,179600000000000.0
5196.7505,179600000000000.0
5196.756,179600000000000.0
5196.7607,179600000000000.0
5196.766,179600000000000.0
5196.771,179600000000000.0
5196.7764,179600000000000.0
5196.7812,179600000000000.0
5196.7866,179600000000000.0
5196.7915,179600000000000.0
5196.7964,179600000000000.0
5196.802,179600000000000.0
5196.8066,179600000000000.0
5196.812,179600000000000.0
5196.817,179600000000000.0
5196.8223,179600000000000.0
5196.827,179600000000000.0
5196.8325,179600000000000.0
5196.8374,179600000000000.0
5196.843,179600000000000.0
5196.8477,179600000000000.0
5196.8525,179600000000000.0
5196.858,179600000000000.0
5196.863,179600000000000.0
5196.868,179600000000000.0
5196.873,179600000000000.0
5196.8784,179600000000000.0
5196.8833,179600000000000.0
5196.8887,179600000000000.0
5196.8936,179600000000000.0
5196.8984,179600000000000.0
5196.904,179600000000000.0
5196.9087,179600000000000.0
5196.914,179600000000000.0
5196.919,179600000000000.0
5196.9243,179600000000000.0
5196.929,179600000000000.0
5196.9346,179600000000000.0
5196.9395,179600000000000.0
5196.9443,179600000000000.0
5196.9497,179600000000000.0
5196.9546,179600000000000.0
5196.96,179600000000000.0
5196.965,179600000000000.0
5196.97,179600000000000.0
5196.975,179600000000000.0
5196.9805,179600000000000.0
5196.9854,179600000000000.0
5196.99,179600000000000.0
5196.9956,179600000000000.0
5197.0005,179600000000000.0
5197.006,179600000000000.0
5197.0107,179600000000000.0
5197.016,179600000000000.0
5197.021,179600000000000.0
5197.0264,179600000000000.0
5197.0312,179600000000000.0
5197.036,179600000000000.0
5197.0415,179600000000000.0
5197.0464,179600000000000.0
5197.052,179600000000000.0
5197.0566,179600000000000.0
5197.062,179600000000000.0
5197.067,179600000000000.0
5197.0723,179600000000000.0
5197.077,179600000000000.0
5197.082,179600000000000.0
5197.0874,179600000000000.0
5197.0923,179600000000000.0
5197.0977,179600000000000.0
5197.1025,179600000000000.0
5197.108,179600000000000.0
5197.113,179600000000000.0
5197.118,179600000000000.0
5197.123,179600000000000.0
5197.128,179600000000000.0
5197.1333,179600000000000.0
5197.138,179600000000000.0
5197.1436,179600000000000.0
5197.1484,179600000000000.0
5197.154,179600000000000.0
5197.1587,179600000000000.0
5197.164,179600000000000.0
5197.169,179600000000000.0
5197.174,179600000000000.0
5197.179,179600000000000.0
5197.184,179600000000000.0
5197.1895,179600000000000.0
5197.1943,179600000000000.0
5197.1997,179600000000000.0
5197.2046,179600000000000.0
5197.21,179600000000000.0
5197.215,179600000000000.0
5197.2197,179600000000000.0
5197.225,179600000000000.0
5197.23,179600000000000.0
5197.2354,179600000000000.0
5197.24,179600000000000.0
5197.2456,179600000000000.0
5197.2505,179600000000000.0
5197.256,179600000000000.0
5197.2607,179600000000000.0
5197.2656,179600000000000.0
5197.271,179600000000000.0
5197.276,179600000000000.0
5197.2812,179600000000000.0
5197.286,179600000000000.0
5197.2915,179600000000000.0
5197.2964,179600000000000.0
5197.302,179600000000000.0
5197.3066,179600000000000.0
5197.3115,179600000000000.0
5197.317,179600000000000.0
5197.322,179600000000000.0
5197.327,179600000000000.0
5197.332,179600000000000.0
5197.3374,179600000000000.0
5197.3423,179600000000000.0
5197.3477,179600000000000.0
5197.3525,179600000000000.0
5197.3574,179600000000000.0
5197.363,179600000000000.0
5197.3677,179600000000000.0
5197.373,179600000000000.0
5197.378,179600000000000.0
5197.3833,179600000000000.0
5197.388,179600000000000.0
5197.3936,179600000000000.0
5197.3984,179600000000000.0
5197.4033,179600000000000.0
5197.4087,179600000000000.0
5197.4136,179600000000000.0
5197.419,179600000000000.0
5197.424,179600000000000.0
5197.429,179600000000000.0
5197.434,179600000000000.0
5197.4395,179600000000000.0
5197.4443,179600000000000.0
5197.449,179600000000000.0
5197.4546,179600000000000.0
5197.4595,179600000000000.0
5197.465,179600000000000.0
5197.4697,179600000000000.0
5197.475,179600000000000.0
5197.48,179600000000000.0
5197.4854,179600000000000.0
5197.49,179600000000000.0
5197.495,179600000000000.0
5197.5005,179600000000000.0
5197.5054,179600000000000.0
5197.5107,179600000000000.0
5197.5156,179600000000000.0
5197.521,179600000000000.0
5197.526,179600000000000.0
5197.5312,179568200000000.0
5197.536,179522250000000.0
5197.541,179500000000000.0
5197.5464,179500000000000.0
5197.5513,179500000000000.0
5197.5566,179500000000000.0
5197.5615,179500000000000.0
5197.567,179459030000000.0
5197.572,179400000000000.0
5197.577,179400000000000.0
5197.582,179435200000000.0
5197.587,179500000000000.0
5197.5923,179500000000000.0
5197.597,179500000000000.0
5197.6025,179500000000000.0
5197.6074,179500000000000.0
5197.613,179523660000000.0
5197.6177,179600000000000.0
5197.623,179600000000000.0
5197.628,179600000000000.0
5197.633,179600000000000.0
5197.638,179600000000000.0
5197.643,179600000000000.0
5197.6484,179600000000000.0
5197.6533,179600000000000.0
5197.6587,179600000000000.0
5197.6636,179600000000000.0
5197.669,179600000000000.0
5197.674,179600000000000.0
5197.6787,179600000000000.0
5197.684,179600000000000.0
5197.689,179600000000000.0
5197.6943,179600000000000.0
5197.699,179600000000000.0
5197.7046,179600000000000.0
5197.7095,179600000000000.0
5197.715,179600000000000.0
5197.7197,179600000000000.0
5197.7246,179600000000000.0
5197.73,179600000000000.0
5197.735,179600000000000.0
5197.74,179600000000000.0
5197.745,179600000000000.0
5197.7505,179600000000000.0
5197.7554,179600000000000.0
5197.7607,179600000000000.0
5197.7656,179600000000000.0
5197.7705,179600000000000.0
5197.776,179600000000000.0
5197.781,179600000000000.0
5197.786,179600000000000.0
5197.791,179600000000000.0
5197.7964,179600000000000.0
5197.8013,179600000000000.0
5197.8066,179600000000000.0
5197.8115,179600000000000.0
5197.8164,179600000000000.0
5197.822,179600000000000.0
5197.8267,179600000000000.0
5197.832,179600000000000.0
5197.837,179600000000000.0
5197.8423,179600000000000.0
5197.847,179600000000000.0
5197.8525,179600000000000.0
5197.8574,179600000000000.0
5197.8623,179600000000000.0
5197.8677,179600000000000.0
5197.8726,179600000000000.0
5197.878,179600000000000.0
5197.883,179600000000000.0
5197.888,179600000000000.0
5197.893,179600000000000.0
5197.8984,179600000000000.0
5197.9033,179600000000000.0
5197.908,179600000000000.0
5197.9136,179600000000000.0
5197.9185,179600000000000.0
5197.924,179600000000000.0
5197.9287,179600000000000.0
5197.934,179600000000000.0
5197.939,179600000000000.0
5197.9443,179600000000000.0
5197.949,179600000000000.0
5197.954,179600000000000.0
5197.9595,179600000000000.0
5197.9644,179600000000000.0
5197.9697,179600000000000.0
5197.9746,179600000000000.0
5197.98,179600000000000.0
5197.985,179600000000000.0
5197.99,179600000000000.0
5197.995,179600000000000.0
5198.0,179600000000000.0
5198.0054,179600000000000.0
5198.0103,179600000000000.0
5198.0156,179600000000000.0
5198.0205,179600000000000.0
5198.026,179600000000000.0
5198.031,179600000000000.0
5198.036,179600000000000.0
5198.041,179600000000000.0
5198.046,179600000000000.0
5198.0513,179600000000000.0
5198.056,179600000000000.0
5198.0615,179600000000000.0
5198.0664,179600000000000.0
5198.072,179600000000000.0
5198.0767,179600000000000.0
5198.082,179600000000000.0
5198.087,179600000000000.0
5198.092,179600000000000.0
5198.097,179600000000000.0
5198.102,179600000000000.0
5198.1074,179600000000000.0
5198.1123,179600000000000.0
5198.1177,179600000000000.0
5198.1226,179600000000000.0
5198.128,179600000000000.0
5198.133,179600000000000.0
5198.1377,179600000000000.0
5198.143,179600000000000.0
5198.148,179600000000000.0
5198.1533,179600000000000.0
5198.158,179600000000000.0
5198.1636,179600000000000.0
5198.1685,179600000000000.0
5198.174,179600000000000.0
5198.1787,179600000000000.0
5198.1836,179600000000000.0
5198.189,179600000000000.0
5198.194,179600000000000.0
5198.199,179600000000000.0
5198.204,179600000000000.0
5198.2095,179600000000000.0
5198.2144,179600000000000.0
5198.2197,179600000000000.0
5198.2246,179600000000000.0
5198.2295,179600000000000.0
5198.235,179600000000000.0
5198.2397,179600000000000.0
5198.245,179600000000000.0
5198.25,179600000000000.0
5198.2554,179600000000000.0
5198.2603,179600000000000.0
5198.2656,179600000000000.0
5198.2705,179600000000000.0
5198.2754,179600000000000.0
5198.281,179600000000000.0
5198.2856,179600000000000.0
5198.291,179600000000000.0
5198.296,179600000000000.0
5198.3013,179600000000000.0
5198.306,179600000000000.0
5198.3115,179600000000000.0
5198.3164,179600000000000.0
5198.3213,179600000000000.0
5198.3267,179600000000000.0
5198.3315,179600000000000.0
5198.337,179600000000000.0
5198.342,179600000000000.0
5198.347,179600000000000.0
5198.352,179600000000000.0
5198.3574,179600000000000.0
5198.3623,179600000000000.0
5198.367,179600000000000.0
5198.3726,179600000000000.0
5198.3774,179600000000000.0
5198.383,179600000000000.0
5198.3877,179600000000000.0
5198.393,179600000000000.0
5198.398,179600000000000.0
5198.4033,179600000000000.0
5198.408,179600000000000.0
5198.413,179600000000000.0
5198.4185,179600000000000.0
5198.4233,179600000000000.0
5198.4287,179600000000000.0
5198.4336,179600000000000.0
5198.439,179600000000000.0
5198.444,179600000000000.0
5198.449,179600000000000.0
5198.454,179600000000000.0
5198.4595,179600000000000.0
5198.4644,179600000000000.0
5198.469,179600000000000.0
5198.4746,179600000000000.0
5198.4795,179600000000000.0
5198.485,179600000000000.0
5198.4897,179600000000000.0
5198.495,179600000000000.0
5198.5,179600000000000.0
5198.5054,179600000000000.0
5198.5103,179600000000000.0
5198.515,179600000000000.0
5198.5205,179600000000000.0
5198.5254,179600000000000.0
5198.531,179600000000000.0
5198.5356,179600000000000.0
5198.541,179600000000000.0
5198.546,179600000000000.0
5198.5513,179600000000000.0
5198.556,179600000000000.0
5198.561,179600000000000.0
5198.5664,179600000000000.0
5198.5713,179600000000000.0
5198.5767,179600000000000.0
5198.5815,179600000000000.0
5198.587,179600000000000.0
5198.592,179600000000000.0
5198.597,179600000000000.0
5198.602,179600000000000.0
5198.607,179600000000000.0
5198.6123,179600000000000.0
5198.617,179600000000000.0
5198.6226,179600000000000.0
5198.6274,179600000000000.0
5198.633,179600000000000.0
5198.6377,179600000000000.0
5198.643,179600000000000.0
5198.648,179600000000000.0
5198.653,179600000000000.0
5198.658,179600000000000.0
5198.663,179600000000000.0
5198.6685,179600000000000.0
5198.6733,179600000000000.0
5198.6787,179600000000000.0
5198.6836,179600000000000.0
5198.689,179600000000000.0
5198.694,179600000000000.0
5198.6987,179600000000000.0
5198.704,179600000000000.0
5198.709,179600000000000.0
5198.7144,179600000000000.0
5198.719,179600000000000.0
5198.7246,179600000000000.0
5198.7295,179600000000000.0
5198.735,179600000000000.0
5198.7397,179600000000000.0
5198.7446,179600000000000.0
5198.75,179600000000000.0
5198.755,179600000000000.0
5198.7603,179600000000000.0
5198.765,179600000000000.0
5198.7705,179600000000000.0
5198.7754,179600000000000.0
5198.781,179600000000000.0
5198.7856,179600000000000.0
5198.7905,179600000000000.0
5198.796,179600000000000.0
5198.801,179600000000000.0
5198.806,179600000000000.0
5198.811,179600000000000.0
5198.8164,179600000000000.0
5198.8213,179600000000000.0
5198.8267,179600000000000.0
5198.8315,179600000000000.0
5198.8364,179600000000000.0
5198.842,179600000000000.0
5198.8467,179600000000000.0
5198.852,179600000000000.0
5198.857,179600000000000.0
5198.8623,179600000000000.0
5198.867,179600000000000.0
5198.8726,179600000000000.0
5198.8774,179600000000000.0
5198.8823,179600000000000.0
5198.8877,179600000000000.0
5198.8926,179600000000000.0
5198.898,179600000000000.0
5198.903,179600000000000.0
5198.908,179600000000000.0
5198.913,179600000000000.0
5198.9185,179600000000000.0
5198.9233,179600000000000.0
5198.928,179600000000000.0
5198.9336,179600000000000.0
5198.9385,179600000000000.0
5198.944,179600000000000.0
5198.9487,179600000000000.0
5198.954,179600000000000.0
5198.959,179600000000000.0
5198.9644,179600000000000.0
5198.969,179600000000000.0
5198.974,179600000000000.0
5198.9795,179600000000000.0
5198.9844,179600000000000.0
5198.9897,179600000000000.0
5198.9946,179600000000000.0
5199.0,179600000000000.0
5199.005,179600000000000.0
5199.0103,179600000000000.0
5199.015,179600000000000.0
5199.02,179600000000000.0
5199.0254,179600000000000.0
5199.0303,179600000000000.0
5199.0356,179600000000000.0
5199.0405,179600000000000.0
5199.046,179600000000000.0
5199.051,179600000000000.0
5199.056,179600000000000.0
5199.061,179600000000000.0
5199.066,179600000000000.0
5199.0713,179600000000000.0
5199.076,179600000000000.0
5199.0815,179600000000000.0
5199.0864,179600000000000.0
5199.092,179600000000000.0
5199.0967,179600000000000.0
5199.102,179600000000000.0
5199.107,179600000000000.0
5199.112,179600000000000.0
5199.117,179600000000000.0
5199.122,179600000000000.0
5199.1274,179600000000000.0
5199.1323,179600000000000.0
5199.1377,179600000000000.0
5199.1426,179600000000000.0
5199.148,179600000000000.0
5199.153,179600000000000.0
5199.1577,179600000000000.0
5199.163,179600000000000.0
5199.168,179600000000000.0
5199.1733,179600000000000.0
5199.178,179600000000000.0
5199.1836,179600000000000.0
5199.1885,179600000000000.0
5199.194,179600000000000.0
5199.1987,179600000000000.0
5199.2036,179600000000000.0
5199.209,179600000000000.0
5199.214,179600000000000.0
5199.219,179600000000000.0
5199.224,179600000000000.0
5199.2295,179600000000000.0
5199.2344,179600000000000.0
5199.2397,179600000000000.0
5199.2446,179600000000000.0
5199.2495,179600000000000.0
5199.255,179600000000000.0
5199.26,179600000000000.0
5199.265,179600000000000.0
5199.27,179600000000000.0
5199.2754,179600000000000.0
5199.2803,179600000000000.0
5199.2856,179600000000000.0
5199.2905,179600000000000.0
5199.2954,179600000000000.0
5199.301,179600000000000.0
5199.3057,179600000000000.0
5199.311,179600000000000.0
5199.316,179600000000000.0
5199.3213,179600000000000.0
5199.326,179600000000000.0
5199.3315,179600000000000.0
5199.3364,179600000000000.0
5199.3413,179600000000000.0
5199.3467,179600000000000.0
5199.3516,179600000000000.0
5199.357,179600000000000.0
5199.362,179600000000000.0
5199.367,179600000000000.0
5199.372,179600000000000.0
5199.3774,179600000000000.0
5199.3823,179600000000000.0
5199.387,179600000000000.0
5199.3926,179600000000000.0
5199.3975,179600000000000.0
5199.403,179600000000000.0
5199.4077,179600000000000.0
5199.413,179600000000000.0
5199.418,179600000000000.0
5199.4233,179600000000000.0
5199.428,179600000000000.0
5199.433,179600000000000.0
5199.4385,179600000000000.0
5199.4434,179600000000000.0
5199.4487,179600000000000.0
5199.4536,179600000000000.0
5199.459,179600000000000.0
5199.464,179600000000000.0
5199.469,179600000000000.0
5199.474,179600000000000.0
5199.479,179600000000000.0
5199.4844,179600000000000.0
5199.4893,179600000000000.0
5199.4946,179600000000000.0
5199.4995,179600000000000.0
5199.505,179600000000000.0
5199.51,179600000000000.0
5199.515,179600000000000.0
5199.52,179600000000000.0
5199.525,179600000000000.0
5199.5303,179600000000000.0
5199.535,179600000000000.0
5199.5405,179600000000000.0
5199.5454,179600000000000.0
5199.551,179600000000000.0
5199.5557,179600000000000.0
5199.561,179600000000000.0
5199.566,179600000000000.0
5199.571,179600000000000.0
5199.576,179600000000000.0
5199.581,179600000000000.0
5199.5864,179600000000000.0
5199.5913,179600000000000.0
5199.5967,179600000000000.0
5199.6016,179600000000000.0
5199.607,179600000000000.0
5199.612,179600000000000.0
5199.6167,179600000000000.0
5199.622,179600000000000.0
5199.627,179600000000000.0
5199.6323,179600000000000.0
5199.637,179600000000000.0
5199.6426,179600000000000.0
5199.6475,179600000000000.0
5199.653,179600000000000.0
5199.6577,179600000000000.0
5199.6626,179600000000000.0
5199.668,179600000000000.0
5199.673,179600000000000.0
5199.678,179600000000000.0
5199.683,179600000000000.0
5199.6885,179600000000000.0
5199.6934,179600000000000.0
5199.6987,179600000000000.0
5199.7036,179600000000000.0
5199.7085,179600000000000.0
5199.714,179600000000000.0
5199.7188,179600000000000.0
5199.724,179600000000000.0
5199.729,179600000000000.0
5199.7344,179600000000000.0
5199.7393,179600000000000.0
5199.7446,179600000000000.0
5199.7495,179600000000000.0
5199.7544,179600000000000.0
5199.76,179600000000000.0
5199.7646,179600000000000.0
5199.77,179600000000000.0
5199.775,179600000000000.0
5199.7803,179600000000000.0
5199.785,179600000000000.0
5199.7905,179600000000000.0
5199.7954,179600000000000.0
5199.8003,179600000000000.0
5199.8057,179600000000000.0
5199.8105,179600000000000.0
5199.816,179600000000000.0
5199.821,179600000000000.0
5199.826,179600000000000.0
5199.831,179600000000000.0
5199.8364,179600000000000.0
5199.8413,179600000000000.0
5199.846,179600000000000.0
5199.8516,179600000000000.0
5199.8564,179600000000000.0
5199.862,179600000000000.0
5199.8667,179600000000000.0
5199.872,179600000000000.0
5199.877,179600000000000.0
5199.8823,179600000000000.0
5199.887,179600000000000.0
5199.892,179600000000000.0
5199.8975,179600000000000.0
5199.9023,179600000000000.0
5199.9077,179600000000000.0
5199.9126,179600000000000.0
5199.918,179600000000000.0
5199.923,179600000000000.0
5199.928,179600000000000.0
5199.933,179600000000000.0
5199.938,179600000000000.0
5199.9434,179600000000000.0
5199.948,179600000000000.0
5199.9536,179600000000000.0
5199.9585,179600000000000.0
5199.964,179600000000000.0
5199.9688,179600000000000.0
5199.974,179600000000000.0
5199.979,179600000000000.0
5199.984,179600000000000.0
5199.9893,179600000000000.0
5199.994,179600000000000.0
5199.9995,179600000000000.0
5200.0044,179600000000000.0
5200.01,179600000000000.0
5200.0146,179600000000000.0
5200.02,179600000000000.0
5200.025,179600000000000.0
5200.0303,179600000000000.0
5200.035,179600000000000.0
5200.04,179600000000000.0
5200.0454,179600000000000.0
5200.0503,179600000000000.0
5200.0557,179600000000000.0
5200.0605,179600000000000.0
5200.066,179600000000000.0
5200.071,179600000000000.0
5200.076,179600000000000.0
5200.081,179600000000000.0
5200.086,179600000000000.0
5200.0913,179600000000000.0
5200.096,179600000000000.0
5200.1016,179600000000000.0
5200.1064,179600000000000.0
5200.112,179600000000000.0
5200.1167,179600000000000.0
5200.122,179600000000000.0
5200.127,179600000000000.0
5200.132,179600000000000.0
5200.137,179600000000000.0
5200.142,179600000000000.0
5200.1475,179600000000000.0
5200.1523,179600000000000.0
5200.1577,179600000000000.0
5200.1626,179600000000000.0
5200.168,179600000000000.0
5200.173,179600000000000.0
5200.1777,179600000000000.0
5200.183,179600000000000.0
5200.188,179600000000000.0
5200.1934,179600000000000.0
5200.198,179600000000000.0
5200.2036,179600000000000.0
5200.2085,179600000000000.0
5200.214,179600000000000.0
5200.2188,179600000000000.0
5200.2236,179600000000000.0
5200.229,179600000000000.0
5200.234,179600000000000.0
5200.2393,179600000000000.0
5200.244,179600000000000.0
5200.2495,179600000000000.0
5200.2544,179600000000000.0
5200.26,179600000000000.0
5200.2646,179600000000000.0
5200.2695,179600000000000.0
5200.275,179600000000000.0
5200.28,179600000000000.0
5200.285,179600000000000.0
5200.29,179600000000000.0
5200.2954,179600000000000.0
5200.3003,179600000000000.0
5200.3057,179600000000000.0
5200.3105,179600000000000.0
5200.3154,179600000000000.0
5200.321,179600000000000.0
5200.3257,179600000000000.0
5200.331,179600000000000.0
5200.336,179600000000000.0
5200.3413,179600000000000.0
5200.346,179600000000000.0
5200.3516,179600000000000.0
5200.3564,179600000000000.0
5200.3613,179600000000000.0
5200.3667,179600000000000.0
5200.3716,179600000000000.0
5200.377,179600000000000.0
5200.382,179600000000000.0
5200.387,179600000000000.0
5200.392,179600000000000.0
5200.3975,179600000000000.0
5200.4023,179600000000000.0
5200.407,179600000000000.0
5200.4126,179600000000000.0
5200.4175,179600000000000.0
5200.423,179600000000000.0
5200.4277,179600000000000.0
5200.433,179600000000000.0
5200.438,179600000000000.0
5200.4434,179600000000000.0
5200.448,179600000000000.0
5200.453,179600000000000.0
5200.4585,179600000000000.0
5200.4634,179600000000000.0
5200.4688,179600000000000.0
5200.4736,179600000000000.0
5200.479,179600000000000.0
5200.484,179600000000000.0
5200.4893,179600000000000.0
5200.494,179600000000000.0
5200.499,179600000000000.0
5200.5044,179600000000000.0
5200.5093,179600000000000.0
5200.5146,179600000000000.0
5200.5195,179600000000000.0
5200.525,179600000000000.0
5200.53,179600000000000.0
5200.535,179600000000000.0
5200.54,179600000000000.0
5200.545,179600000000000.0
5200.5503,179600000000000.0
5200.555,179600000000000.0
5200.5605,179600000000000.0
5200.5654,179600000000000.0
5200.571,179600000000000.0
5200.5757,179600000000000.0
5200.581,179600000000000.0
5200.586,179600000000000.0
5200.591,179600000000000.0
5200.596,179600000000000.0
5200.601,179600000000000.0
5200.6064,179600000000000.0
5200.6113,179600000000000.0
5200.6167,179600000000000.0
5200.6216,179600000000000.0
5200.627,179600000000000.0
5200.632,179600000000000.0
5200.6367,179600000000000.0
5200.642,179600000000000.0
5200.647,179600000000000.0
5200.6523,179600000000000.0
5200.657,179600000000000.0
5200.6626,179600000000000.0
5200.6675,179600000000000.0
5200.673,179600000000000.0
5200.6777,179600000000000.0
5200.6826,179600000000000.0
5200.688,179600000000000.0
5200.693,179600000000000.0
5200.698,179600000000000.0
5200.703,179600000000000.0
5200.7085,179600000000000.0
5200.7134,179600000000000.0
5200.7188,179600000000000.0
5200.7236,179600000000000.0
5200.7285,179600000000000.0
5200.734,179600000000000.0
5200.739,179600000000000.0
5200.744,179600000000000.0
5200.749,179600000000000.0
5200.7544,179600000000000.0
5200.7593,179600000000000.0
5200.7646,179600000000000.0
5200.7695,179600000000000.0
5200.7744,179600000000000.0
5200.78,179600000000000.0
5200.7847,179600000000000.0
5200.79,179600000000000.0
5200.795,179600000000000.0
5200.8003,179600000000000.0
5200.805,179600000000000.0
5200.8105,179600000000000.0
5200.8154,179600000000000.0
5200.8203,179600000000000.0
5200.8257,179600000000000.0
5200.8306,179600000000000.0
5200.836,179600000000000.0
5200.841,179600000000000.0
5200.846,179600000000000.0
5200.851,179600000000000.0
5200.8564,179600000000000.0
5200.8613,179600000000000.0
5200.866,179600000000000.0
5200.8716,179600000000000.0
5200.8765,179600000000000.0
5200.882,179600000000000.0
5200.8867,179600000000000.0
5200.892,179600000000000.0
5200.897,179600000000000.0
5200.9023,179600000000000.0
5200.907,179600000000000.0
5200.912,179600000000000.0
5200.9175,179600000000000.0
5200.9224,179600000000000.0
5200.9277,179600000000000.0
5200.9326,179600000000000.0
5200.938,179600000000000.0
5200.943,179600000000000.0
5200.948,179600000000000.0
5200.953,179600000000000.0
5200.958,179600000000000.0
5200.9634,179600000000000.0
5200.9683,179600000000000.0
5200.9736,179600000000000.0
5200.9785,179600000000000.0
5200.984,179600000000000.0
5200.989,179600000000000.0
5200.994,179600000000000.0
5200.999,179600000000000.0
5201.004,179600000000000.0
5201.0093,179600000000000.0
5201.014,179600000000000.0
5201.0195,179600000000000.0
5201.0244,179600000000000.0
5201.03,179600000000000.0
5201.0347,179600000000000.0
5201.04,179600000000000.0
5201.045,179600000000000.0
5201.05,179600000000000.0
5201.055,179600000000000.0
5201.06,179600000000000.0
5201.0654,179600000000000.0
5201.0703,179600000000000.0
5201.0757,179600000000000.0
5201.0806,179600000000000.0
5201.086,179600000000000.0
5201.091,179600000000000.0
5201.0957,179600000000000.0
5201.101,179600000000000.0
5201.106,179600000000000.0
5201.1113,179600000000000.0
5201.116,179600000000000.0
5201.1216,179600000000000.0
5201.1265,179600000000000.0
5201.132,179600000000000.0
5201.1367,179600000000000.0
5201.1416,179600000000000.0
5201.147,179600000000000.0
5201.152,179600000000000.0
5201.157,179600000000000.0
5201.162,179600000000000.0
5201.1675,179600000000000.0
5201.1724,179600000000000.0
5201.1777,179600000000000.0
5201.1826,179600000000000.0
5201.1875,179600000000000.0
5201.193,179600000000000.0
5201.1978,179600000000000.0
5201.203,179600000000000.0
5201.208,179600000000000.0
5201.2134,179600000000000.0
5201.2183,179600000000000.0
5201.2236,179600000000000.0
5201.2285,179600000000000.0
5201.2334,179600000000000.0
5201.239,179600000000000.0
5201.2437,179600000000000.0
5201.249,179600000000000.0
5201.254,179600000000000.0
5201.2593,179600000000000.0
5201.264,179600000000000.0
5201.2695,179600000000000.0
5201.2744,179600000000000.0
5201.2793,179600000000000.0
5201.2847,179600000000000.0
5201.2896,179600000000000.0
5201.295,179600000000000.0
5201.3,179600000000000.0
5201.305,179600000000000.0
5201.31,179600000000000.0
5201.3154,179600000000000.0
5201.3203,179600000000000.0
5201.325,179600000000000.0
5201.3306,179600000000000.0
5201.3354,179600000000000.0
5201.341,179600000000000.0
5201.3457,179600000000000.0
5201.351,179600000000000.0
5201.356,179600000000000.0
5201.3613,179600000000000.0
5201.366,179600000000000.0
5201.371,179600000000000.0
5201.3765,179600000000000.0
5201.3813,179600000000000.0
5201.3867,179600000000000.0
5201.3916,179600000000000.0
5201.397,179600000000000.0
5201.402,179600000000000.0
5201.407,179600000000000.0
5201.412,179600000000000.0
5201.417,179600000000000.0
5201.4224,179600000000000.0
5201.4272,179600000000000.0
5201.4326,179600000000000.0
5201.4375,179600000000000.0
5201.443,179600000000000.0
5201.4478,179600000000000.0
5201.453,179600000000000.0
5201.458,179600000000000.0
5201.463,179600000000000.0
5201.4683,179600000000000.0
5201.473,179600000000000.0
5201.4785,179600000000000.0
5201.4834,179600000000000.0
5201.489,179600000000000.0
5201.4937,179600000000000.0
5201.499,179600000000000.0
5201.504,179600000000000.0
5201.509,179600000000000.0
5201.514,179600000000000.0
5201.519,179600000000000.0
5201.5244,179600000000000.0
5201.5293,179600000000000.0
5201.5347,179600000000000.0
5201.5396,179600000000000.0
5201.545,179600000000000.0
5201.55,179600000000000.0
5201.5547,179600000000000.0
5201.56,179600000000000.0
5201.565,179600000000000.0
5201.5703,179600000000000.0
5201.575,179600000000000.0
5201.5806,179600000000000.0
5201.5854,179600000000000.0
5201.591,179600000000000.0
5201.5957,179600000000000.0
5201.6006,179600000000000.0
5201.606,179600000000000.0
5201.611,179600000000000.0
5201.616,179600000000000.0
5201.621,179600000000000.0
5201.6265,179600000000000.0
5201.6313,179600000000000.0
